1.12056732178e-05,1.671375
0.00108218193054,1.653
0.00192213058472,1.6344375
0.00271821022034,1.6344375
0.00350713729858,1.62
0.00429320335388,1.6220625
0.00507616996765,1.6220625
0.00585508346558,1.637625
0.0066351890564,1.6580625
0.00742411613464,1.6580625
0.00820803642273,1.675875
0.00900506973267,1.677
0.0097861289978,1.677
0.0105681419373,1.665375
0.0113501548767,1.6445625
0.0121631622314,1.626375
0.0129561424255,1.626375
0.0137460231781,1.6190625
0.0145230293274,1.62675
0.0153040885925,1.62675
0.0161612033844,1.6455
0.0170550346375,1.6663125
0.0179171562195,1.6663125
0.0188391208649,1.671375
0.0196380615234,1.6741875
0.0203900337219,1.657875
0.0211191177368,1.657875
0.0218369960785,1.636875
0.0225620269775,1.636875
0.0233161449432,1.621875
0.0240430831909,1.6179375
0.024756193161,1.6179375
0.0254490375519,1.6333125
0.0261340141296,1.6535625
0.0268239974976,1.6535625
0.0275421142578,1.669875
0.0282402038574,1.669875
0.0289511680603,1.6779375
0.0296452045441,1.669125
0.0303339958191,1.669125
0.0310211181641,1.65
0.0317130088806,1.65
0.0323991775513,1.6299375
0.0331470966339,1.6194375
0.0338990688324,1.6194375
0.0346732139587,1.6235625
0.035548210144,1.640625
0.0363991260529,1.640625
0.0373160839081,1.661625
0.0381770133972,1.6756875
0.0391161441803,1.675875
0.0400211811066,1.6625625
0.040806055069,1.6625625
0.0415501594543,1.6415625
0.042307138443,1.6415625
0.0430281162262,1.624125
0.0437932014465,1.614
0.0447010993958,1.62525
0.045618057251,1.62525
0.0464761257172,1.648875
0.0472681522369,1.668375
0.0480351448059,1.668375
0.0487611293793,1.6775625
0.049488067627,1.6723125
0.0502161979675,1.6723125
0.0509300231934,1.6546875
0.0520710945129,1.6336875
0.0528621673584,1.620375
0.053652048111,1.620375
0.0544400215149,1.6213125
0.0552530288696,1.636125
0.0560410022736,1.636125
0.0568511486053,1.6569375
0.0575850009918,1.6734375
0.0582890510559,1.6734375
0.0590000152588,1.6768125
0.0597050189972,1.6768125
0.0604012012482,1.6665
0.0611050128937,1.6464375
0.0618000030518,1.6464375
0.0624980926514,1.6275
0.0631921291351,1.6275
0.0638902187347,1.618875
0.0645890235901,1.621875
0.0652801990509,1.621875
0.0659701824188,1.6438125
0.0666651725769,1.6438125
0.0787091255188,1.6779375
0.0794231891632,1.6779375
0.0801191329956,1.67025
0.0808110237122,1.6515
0.0815122127533,1.6515
0.0822570323944,1.6303125
0.0829989910126,1.619625
0.0837550163269,1.619625
0.0845110416412,1.6228125
0.0852770805359,1.6395
0.0860362052917,1.6395
0.0867841243744,1.6591875
0.0875291824341,1.6591875
0.0889070034027,1.676625
0.0897130966187,1.676625
0.0905060768127,1.663875
0.0912621021271,1.6430625
0.0919981002808,1.6430625
0.0930750370026,1.62525
0.0941150188446,1.6190625
0.0949862003326,1.627875
0.095813035965,1.647
0.0967450141907,1.647
0.0978021621704,1.666875
0.0988080501556,1.677
0.0996530056,1.67325
0.100458145142,1.656
0.101245164871,1.656
0.102027177811,1.635375
0.102811098099,1.620375
0.103589057922,1.620375
0.104368209839,1.620375
0.105238199234,1.634625
0.106124162674,1.634625
0.107008218765,1.655625
0.107879161835,1.6723125
0.108825206757,1.67775
0.109783172607,1.6678125
0.110668182373,1.6678125
0.111606121063,1.6479375
0.112426996231,1.62825
0.113700151443,1.617375
0.114755153656,1.6246875
0.115617036819,1.6419375
0.116441011429,1.6419375
0.117382049561,1.663125
0.118432044983,1.6760625
0.119396209717,1.675125
0.120210170746,1.660875
0.121004104614,1.660875
0.121797084808,1.6404375
0.122584104538,1.6231875
0.123369216919,1.6231875
0.12415599823,1.619625
0.12494301796,1.6303125
0.125726222992,1.6303125
0.126509189606,1.650375
0.127293109894,1.6695
0.128087997437,1.6695
0.128914117813,1.6764375
0.129705190659,1.6711875
0.130489110947,1.6711875
0.131269216537,1.6531875
0.132052183151,1.6325625
0.132831096649,1.6325625
0.133610010147,1.6220625
0.134386062622,1.6220625
0.135165214539,1.6220625
0.135941028595,1.6378125
0.136718988419,1.658625
0.137565135956,1.6771875
0.138440132141,1.6771875
0.139389038086,1.677
0.140262126923,1.6651875
0.141122102737,1.6445625
0.142091989517,1.6445625
0.143007040024,1.626375
0.143980026245,1.618875
0.144822120667,1.62675
0.146346092224,1.6456875
0.147567033768,1.66575
0.148427009583,1.6771875
0.150041103363,1.674
0.151929140091,1.636875
0.153398036957,1.6216875
0.154792070389,1.620375
0.156168222427,1.6539375
0.157540082932,1.6756875
0.168822050095,1.675875
0.169737100601,1.675875
0.170632123947,1.662375
0.171627044678,1.641
0.172561168671,1.624125
0.173451185226,1.624125
0.174301147461,1.618125
0.175670146942,1.6291875
0.17669916153,1.6485
0.177596092224,1.6648125
0.178443193436,1.6775625
0.179594993591,1.6723125
0.180631160736,1.6545
0.181504011154,1.6545
0.18232011795,1.633875
0.183125019073,1.6194375
0.183922052383,1.6194375
0.184717178345,1.6216875
0.185507059097,1.6363125
0.186299085617,1.657125
